,result,table,_time,3FS_azimuth_Manual,CTRL_sta_command_Manual,3FS_z_voltage_Manual,3FS_x_voltage_Manual,CTRL_sta_equivalent_lacet_Manual,3FS_total_force_Manual,CTRL_sta_setpoint_elevation_Manual,CTRL_border_choquer_Manual,CTRL_zen_command_Manual,3FS_elevation_Manual,KITE_azimuth_b_Manual,CTRL_dyn_Gamma_Manual,3FS_y_force_Manual,KITE_azimuth_dot_wr_Manual,KITE_azimuth_h_Manual,CTRL_dyn_GammaRef_Manual,KITE_azimuth_mg_Manual,KITE_azimuth_wr_Manual,CTRL_dyn_command_Manual,3FS_y_voltage_Manual,KITE_elevation_b_Manual,3FS_x_force_Manual,KITE_elevation_dot_wr_Manual,CTRL_left_diff_Manual,KITE_elevation_wr_Manual,KITE_lacet_wr_Manual,CTRL_man_command_Manual,3FS_z_force_Manual,CTRL_right_diff_Manual
,,0,2023-06-07T10:31:29.774Z,-0.13573628664016724,136.7775115966797,1.3198966979980469,1.6561869382858276,-34,150,50,70,200,0.6820324063301086,-7.777116298675537,-1.066790223121643,-15,-16.138830184936523,-7.8050312995910645,0.5956386923789978,0,-11.847677230834961,62.85246276855469,1.5439372062683105,39.077579498291016,14,-1.7337714433670044,111,39.41743087768555,-61.12257766723633,223.4463348388672,-148,-335
,,0,2023-06-07T10:31:29.797Z,-0.14373469352722168,,1.3203321695327759,1.6563328504562378,,149,,,,0.6790733337402344,-8.235391616821289,,-16,-14.266048431396484,-8.263314247131348,,0,-12.305952072143555,,1.543487787246704,38.90803527832031,15,-1.9585133790969849,,39.32560729980469,-59.18590545654297,,-147,
,,0,2023-06-07T10:31:29.798Z,,126.63710021972656,,,-34,,50,70,200,,,-1.0329889059066772,,,,0.7428303956985474,,,67.76148223876953,,,,,111,,,223.4463348388672,,-335
,,0,2023-06-07T10:31:29.836Z,-0.1515306830406189,,1.3208757638931274,1.6564874649047852,,148,,,,0.6757640242576599,,,-17,,,,,,,1.543061375617981,,15,,,,,,-146,
,,0,2023-06-07T10:31:29.837Z,,117.67498779296875,,,-34,,50,70,200,,-8.682068824768066,-1.003115177154541,,-13.026402473449707,-8.71066665649414,0.8856052756309509,0,-12.752629280090332,72.16667175292969,,38.71842575073242,,-1.2115812301635742,111,39.32196044921875,-57.474266052246094,223.4463348388672,,-335
,,0,2023-06-07T10:31:29.875Z,-0.1515306830406189,117.67498779296875,1.3208757638931274,1.6564874649047852,-34,148,50,70,200,0.6757640242576599,-8.682068824768066,-1.003115177154541,-17,-13.026402473449707,-8.71066665649414,0.8856052756309509,0,-12.752629280090332,72.16667175292969,1.543061375617981,38.71842575073242,15,-1.2115812301635742,111,39.32196044921875,-57.474266052246094,223.4463348388672,-146,-335
,,0,2023-06-07T10:31:29.892Z,-0.1594299077987671,,1.3214974403381348,1.6566025018692017,,147,,,,0.6728276610374451,,,-18,,,,,,,1.5426461696624756,,15,,,,,,-145,
,,0,2023-06-07T10:31:29.893Z,,109.36427307128906,,,-34,,50,70,200,,-9.134660720825195,-0.9754127860069275,,-12.341763496398926,-9.162177085876465,1.0237666368484497,0,-13.205221176147461,76.67782592773438,,38.55018615722656,,-1.2619575262069702,111,39.26845932006836,-55.88703536987305,223.4463348388672,,-335
,,0,2023-06-07T10:31:29.915Z,-0.1671830415725708,89.6445083618164,1.3221403360366821,1.6566646099090576,-34,146,50,70,200,0.6704229712486267,-9.578883171081543,-0.9096802473068237,-19,-11.84727668762207,-9.607128143310547,1.1571518182754517,0,-13.649443626403809,81.0717544555664,1.542250394821167,38.41240692138672,15,-1.483906626701355,111,39.19578552246094,-52.1208381652832,223.4463348388672,-144,-335
,,0,2023-06-07T10:31:29.958Z,-0.17561377584934235,79.89946746826172,1.3228555917739868,1.656624436378479,-34,145,50,70,200,0.6692356467247009,-10.061928749084473,-0.8771967887878418,-19,-11.938820838928223,-10.092633247375488,1.285630464553833,0,-14.132489204406738,83.34980773925781,1.5418391227722168,38.34437942504883,15,0.05584213137626648,111,39.2904052734375,-50.259674072265625,223.4463348388672,-143,-335
,,0,2023-06-07T10:31:29.975Z,-0.17561377584934235,,1.3228555917739868,1.656624436378479,,145,,,,0.6692356467247009,,,-19,,,,,,,1.5418391227722168,,15,,,,,,-143,
,,0,2023-06-07T10:31:29.976Z,,79.89946746826172,,,-34,,50,70,200,,-10.061928749084473,-0.8771967887878418,,-11.938820838928223,-10.092633247375488,1.285630464553833,0,-14.132489204406738,83.34980773925781,,38.34437942504883,,0.05584213137626648,111,39.2904052734375,-50.259674072265625,223.4463348388672,,-335
,,0,2023-06-07T10:31:30.005Z,-0.18442638218402863,,1.3236820697784424,1.656455159187317,,143,,,,0.6695035696029663,,,-20,,,,,,,1.541444182395935,,15,,,,,,-141,
,,0,2023-06-07T10:31:30.006Z,,78.40264129638672,,,-34,,50,70,200,,-10.566853523254395,-0.8722073435783386,,-12.212535858154297,-10.59916877746582,1.4091031551361084,0,-14.637413024902344,87.47303771972656,,38.3597297668457,,0.5576540231704712,111,39.34281921386719,-49.97380065917969,223.4463348388672,,-335
,,0,2023-06-07T10:31:30.035Z,-0.19361844658851624,75.1184310913086,1.3246445655822754,1.6562168598175049,-34,142,50,70,200,0.6706138253211975,-11.093520164489746,-0.8612599968910217,-21,-12.594194412231445,-11.126228332519531,1.5274971723556519,0,-15.164080619812012,92.437255859375,1.5410659313201904,38.423343658447266,14,0.8564188480377197,111,39.39500045776367,-49.34656524658203,223.4463348388672,-139,-335
,,0,2023-06-07T10:31:30.076Z,-0.19361844658851624,,1.3246445655822754,1.6562168598175049,,142,,,,0.6706138253211975,,,-21,,,,,,,1.5410659313201904,,14,,,,,,-139,
,,0,2023-06-07T10:31:30.077Z,,75.1184310913086,,,-34,,50,70,200,,-11.093520164489746,-0.8612599968910217,,-12.594194412231445,-11.126228332519531,1.5274971723556519,0,-15.164080619812012,92.437255859375,,38.423343658447266,,0.8564188480377197,111,39.39500045776367,-49.34656524658203,223.4463348388672,,-335
,,0,2023-06-07T10:31:30.086Z,-0.20245175063610077,63.151241302490234,1.3255431652069092,1.655938982963562,-34,140,50,70,200,0.6723352074623108,-11.599631309509277,-0.8213693499565125,-22,-12.617635726928711,-11.631089210510254,1.6407638788223267,0,-15.67019271850586,96.624755859375,1.5407201051712036,38.521968841552734,14,0.7018181085586548,111,39.41379928588867,-47.060997009277344,223.4463348388672,-138,-335
,,0,2023-06-07T10:31:30.124Z,-0.2115606814622879,51.86666488647461,1.3264409303665161,1.6555964946746826,-34,139,50,70,200,0.675002932548523,-12.12153434753418,-0.7837541103363037,-22,-12.789597511291504,-12.154335975646973,1.748879075050354,0,-16.192094802856445,99.21908569335938,1.540378451347351,38.67481994628906,13,1.6702642440795898,111,39.53871536254883,-44.90580368041992,223.4463348388672,-136,-335
,,0,2023-06-07T10:31:30.156Z,-0.22117018699645996,38.37590408325195,1.327343463897705,1.6552255153656006,-34,137,50,70,200,0.6780909299850464,-12.672118186950684,-0.738784909248352,-23,-13.179608345031738,-12.708134651184082,1.851840615272522,0,-16.742679595947266,102.01033020019531,1.5400261878967285,38.851749420166016,12,1.3209576606750488,111,39.570594787597656,-42.32925796508789,223.4463348388672,-134,-335
,,0,2023-06-07T10:31:30.176Z,-0.22117018699645996,38.37590408325195,1.327343463897705,1.6552255153656006,-34,137,50,70,200,0.6780909299850464,-12.672118186950684,-0.738784909248352,-23,-13.179608345031738,-12.708134651184082,1.851840615272522,0,-16.742679595947266,102.01033020019531,1.5400261878967285,38.851749420166016,12,1.3209576606750488,111,39.570594787597656,-42.32925796508789,223.4463348388672,-134,-335
,,0,2023-06-07T10:31:30.195Z,-0.2318420708179474,27.212209701538086,1.3283207416534424,1.6548179388046265,-34,135,50,70,200,0.681538462638855,-13.28357219696045,-0.701572597026825,-24,-14.02230453491211,-13.322813034057617,1.9496636390686035,0,-17.35413360595703,104.20494079589844,1.539648175239563,39.049278259277344,12,1.430036187171936,111,39.634342193603516,-40.19715118408203,223.4463348388672,-133,-335
,,0,2023-06-07T10:31:30.246Z,-0.24304164946079254,12.779295921325684,1.3293228149414062,1.6543864011764526,-34,134,50,70,200,0.6853621602058411,-13.925260543823242,-0.6534628868103027,-25,-24.38856315612793,-13.965679168701172,2.0423619747161865,0,-18.951650619506836,106.65556335449219,1.5392696857452393,39.26836013793945,11,0.5522341132164001,111,39.603763580322266,-37.44066619873047,223.4463348388672,-131,-335
,,0,2023-06-07T10:31:30.281Z,-0.24304164946079254,,1.3293228149414062,1.6543864011764526,,134,,,,0.6853621602058411,-13.925260543823242,,-25,-24.38856315612793,-13.965679168701172,,0,-18.951650619506836,,1.5392696857452393,39.26836013793945,11,0.5522341132164001,,39.603763580322266,-37.44066619873047,,-131,
,,0,2023-06-07T10:31:30.282Z,,12.779295921325684,,,-34,,50,70,200,,,-0.6534628868103027,,,,2.0423619747161865,,,106.65556335449219,,,,,111,,,223.4463348388672,,-335
,,0,2023-06-07T10:31:30.286Z,-0.2537536025047302,5.60070276260376,1.3303109407424927,1.6539924144744873,-34,132,50,70,200,0.6887903213500977,-14.539011001586914,-0.6295342445373535,-25,-20.77064323425293,-14.575279235839844,2.1299517154693604,0,-19.565401077270508,108.27888488769531,1.5389323234558105,39.464778900146484,10,1.772134780883789,111,39.747840881347656,-36.06965637207031,223.4463348388672,-129,-335
,,0,2023-06-07T10:31:30.315Z,-0.2633659243583679,2.6176395416259766,1.3312700986862183,1.6536098718643188,-34,130,50,70,200,0.6922603845596313,-15.08975601196289,-0.619590699672699,-26,-17.96984100341797,-15.123805046081543,2.2124886512756348,0,-20.116146087646484,111.01604461669922,1.5386615991592407,39.663597106933594,9,3.379807710647583,111,39.979496002197266,-35.49993133544922,223.4463348388672,-127,-335
,,0,2023-06-07T10:31:30.364Z,-0.2723376750946045,-0.7415235042572021,1.332257866859436,1.6532073020935059,-34,129,50,70,200,0.6961919069290161,-15.603799819946289,-0.6083934903144836,-26,-15.92233943939209,-15.635257720947266,2.2900660037994385,0,-20.630189895629883,114.00910949707031,1.5384494066238403,39.888858795166016,8,4.187419414520264,111,40.19544982910156,-34.85837936401367,223.4463348388672,-126,-335
,,0,2023-06-07T10:31:30.375Z,-0.2723376750946045,-0.7415235042572021,1.332257866859436,1.6532073020935059,-34,129,50,70,200,0.6961919069290161,-15.603799819946289,-0.6083934903144836,-26,-15.92233943939209,-15.635257720947266,2.2900660037994385,0,-20.630189895629883,114.00910949707031,1.5384494066238403,39.888858795166016,8,4.187419414520264,111,40.19544982910156,-34.85837936401367,223.4463348388672,-126,-335
,,0,2023-06-07T10:31:30.393Z,-0.2807925045490265,-2.201664447784424,1.3332730531692505,1.6527892351150513,-34,127,50,70,200,0.7005128860473633,-16.088226318359375,-0.6035263538360596,-27,-14.397663116455078,-16.11773681640625,2.362790584564209,0,-21.11461639404297,116.60216522216797,1.5382869243621826,40.13643264770508,8,3.6381351947784424,111,40.30801773071289,-34.57951354980469,223.4463348388672,-124,-335
,,0,2023-06-07T10:31:30.433Z,-0.2886989414691925,-14.197182655334473,1.3343114852905273,1.65238356590271,-34,125,50,70,200,0.7048873901367188,-16.541231155395508,-0.5635412931442261,-27,-13.168652534484863,-16.5690975189209,2.4307785034179688,0,-21.5676212310791,119.33125305175781,1.538169026374817,40.3870735168457,7,3.66383695602417,111,40.456111907958984,-32.28853988647461,223.4463348388672,-122,-335
,,0,2023-06-07T10:31:30.492Z,-0.2886989414691925,-14.197182655334473,1.3343114852905273,1.65238356590271,-34,125,50,70,200,0.7048873901367188,-16.541231155395508,-0.5635412931442261,-27,-13.168652534484863,-16.5690975189209,2.4307785034179688,0,-21.5676212310791,119.33125305175781,1.538169026374817,40.3870735168457,7,3.66383695602417,111,40.456111907958984,-32.28853988647461,223.4463348388672,-122,-335
,,0,2023-06-07T10:31:30.493Z,-0.2961183190345764,-23.154850006103516,1.3354321718215942,1.652061104774475,-34,123,50,70,200,0.7081111073493958,-16.96632957458496,-0.5336824059486389,-27,-12.152182579040527,-16.991342544555664,2.4941554069519043,0,-21.992721557617188,120.05281829833984,1.538089394569397,40.57177734375,6,3.539546489715576,111,40.59023666381836,-30.577749252319336,223.4463348388672,-120,-335
,,0,2023-06-07T10:31:30.513Z,-0.30276596546173096,-32.451011657714844,1.3365944623947144,1.651751160621643,-34,121,50,70,200,0.711229145526886,-17.347211837768555,-0.5026952028274536,-27,-11.100130081176758,-17.369314193725586,2.5530574321746826,0,-22.37360382080078,121.44868469238281,1.5380668640136719,40.75042724609375,6,4.502204418182373,111,40.82808303833008,-28.80231475830078,223.4463348388672,-118,-335
,,0,2023-06-07T10:31:30.554Z,-0.30795571208000183,-44.720054626464844,1.3376420736312866,1.651503562927246,-34,119,50,70,200,0.7138351202011108,-17.644563674926758,-0.46179839968681335,-27,-9.633584022521973,-17.660884857177734,2.607631206512451,0,-22.67095375061035,122.5092544555664,1.5380914211273193,40.89973831176758,5,4.520475387573242,111,41.0099983215332,-26.45909881591797,223.4463348388672,-116,-335
,,0,2023-06-07T10:31:30.581Z,-0.30795571208000183,-44.720054626464844,1.3376420736312866,1.651503562927246,-34,119,50,70,200,0.7138351202011108,-17.644563674926758,-0.46179839968681335,-27,-9.633584022521973,-17.660884857177734,2.607631206512451,0,-22.67095375061035,122.5092544555664,1.5380914211273193,40.89973831176758,5,4.520475387573242,111,41.0099983215332,-26.45909881591797,223.4463348388672,-116,-335
,,0,2023-06-07T10:31:30.601Z,-0.31188076734542847,-49.651939392089844,1.3386260271072388,1.6513621807098389,-34,117,50,70,200,0.7149764895439148,-17.86945152282715,-0.4453587830066681,-27,-8.029041290283203,-17.88314437866211,2.6580309867858887,0,-22.895843505859375,122.91394805908203,1.5381442308425903,40.96513748168945,5,4.25051212310791,111,41.163822174072266,-25.517179489135742,223.4463348388672,-114,-335
,,0,2023-06-07T10:31:30.633Z,-0.315792053937912,-62.876285552978516,1.3396661281585693,1.6512250900268555,-34,115,50,70,200,0.7159111499786377,-18.093551635742188,-0.401277631521225,-27,-7.058426856994629,-18.108386993408203,2.704416036605835,0,-23.119943618774414,124.47518920898438,1.538211464881897,41.0186882019043,4,4.074600696563721,111,41.316253662109375,-22.991514205932617,223.4463348388672,-112,-335
,,0,2023-06-07T10:31:30.684Z,-0.32014715671539307,,1.3407557010650635,1.6510281562805176,,113,,,,0.7178442478179932,,,-27,,,,,,,1.538289189338684,,4,,,,,,-110,
,,0,2023-06-07T10:31:30.685Z,-0.32014715671539307,-65.58724975585938,1.3407557010650635,1.6510281562805176,-34,113,50,70,200,0.7178442478179932,-18.343080520629883,-0.39224106073379517,-27,-6.730346202850342,-18.359235763549805,2.746948719024658,0,-23.36947250366211,124.25078582763672,1.538289189338684,41.12944793701172,4,4.978384971618652,112,41.56961441040039,-22.473756790161133,225.42373657226562,-110,-338
,,0,2023-06-07T10:31:30.727Z,-0.32432377338409424,-66.99200439453125,1.3418080806732178,1.6507787704467773,-34,111,50,70,200,0.7208474278450012,-18.58238410949707,-0.38755854964256287,-26,-6.431232929229736,-18.596542358398438,2.785795211791992,0,-23.608774185180664,125.90254974365234,1.5383894443511963,41.301517486572266,4,5.954338073730469,111,41.8663444519043,-22.205469131469727,223.4463348388672,-108,-335
,,0,2023-06-07T10:31:30.754Z,-0.32827678322792053,-79.2693099975586,1.342871069908142,1.6504874229431152,-34,110,50,70,200,0.7247946858406067,-18.751632690429688,-0.3466342091560364,-26,4.007076740264893,-18.795827865600586,2.8211374282836914,0,-22.822193145751953,127.27579498291016,1.538517713546753,41.46621322631836,3,5.732513904571533,111,42.08233642578125,-19.86067771911621,223.4463348388672,-106,-335
,,0,2023-06-07T10:31:30.784Z,-0.32827678322792053,-79.2693099975586,1.342871069908142,1.6504874229431152,-34,110,50,70,200,0.7247946858406067,-18.751632690429688,-0.3466342091560364,-26,4.007076740264893,-18.795827865600586,2.8211374282836914,0,-22.822193145751953,127.27579498291016,1.538517713546753,41.46621322631836,3,5.732513904571533,111,42.08233642578125,-19.86067771911621,223.4463348388672,-106,-335
,,0,2023-06-07T10:31:30.793Z,-0.33156508207321167,-84.0247802734375,1.3439840078353882,1.6502126455307007,-34,107,50,70,200,0.7288183569908142,-18.99728012084961,-0.3307826519012451,-26,-0.05223139747977257,-19.007715225219727,2.853168249130249,0,-23.067840576171875,126.65504455566406,1.5386922359466553,41.758216857910156,2,5.814706802368164,111,42.319854736328125,-18.952449798583984,223.4463348388672,-104,-335
,,0,2023-06-07T10:31:30.843Z,-0.33396732807159424,-91.76913452148438,1.3450695276260376,1.650000810623169,-34,105,50,70,200,0.731941282749176,-19.134918212890625,-0.30496811866760254,-25,-1.407724380493164,-19.142528533935547,2.8820629119873047,0,-23.20547866821289,127.51982879638672,1.5388879776000977,41.9371452331543,2,5.827617168426514,111,42.553733825683594,-17.473386764526367,223.4463348388672,-102,-335
,,0,2023-06-07T10:31:30.873Z,-0.33592453598976135,-96.73213195800781,1.3461936712265015,1.649847149848938,-34,103,50,70,200,0.7341892719268799,-19.247058868408203,-0.2884248197078705,-25,-1.9660321474075317,-19.252185821533203,2.9079811573028564,0,-23.31761932373047,127.51203918457031,1.5391006469726562,42.065948486328125,2,4.840717315673828,111,42.688148498535156,-16.525524139404297,223.4463348388672,-100,-335
,,0,2023-06-07T10:31:30.881Z,-0.33592453598976135,-96.73213195800781,1.3461936712265015,1.649847149848938,-34,103,50,70,200,0.7341892719268799,-19.247058868408203,-0.2884248197078705,-25,-1.9660321474075317,-19.252185821533203,2.9079811573028564,0,-23.31761932373047,127.51203918457031,1.5391006469726562,42.065948486328125,2,4.840717315673828,111,42.688148498535156,-16.525524139404297,223.4463348388672,-100,-335
,,0,2023-06-07T10:31:30.911Z,-0.3362009525299072,-108.04117584228516,1.3473228216171265,1.649781346321106,-34,101,50,70,200,0.7350321412086487,-19.262895584106445,-0.2507280111312866,-24,-1.3379943370819092,-19.26280975341797,2.9310827255249023,0,-23.33345603942871,127.94998168945312,1.5393660068511963,42.11423873901367,2,5.254391193389893,111,42.92314529418945,-14.365656852722168,223.4463348388672,-98,-335
,,0,2023-06-07T10:31:30.962Z,-0.33612096309661865,-118.72992706298828,1.348429560661316,1.6496690511703491,-34,99,50,70,200,0.7368005514144897,-19.258312225341797,-0.21509882807731628,-24,-0.7569660544395447,-19.257312774658203,2.9515292644500732,0,-23.328872680664062,127.1264877319336,1.5396491289138794,42.21556091308594,1,5.751965522766113,111,43.18307876586914,-12.324254989624023,223.4463348388672,-96,-335
,,0,2023-06-07T10:31:30.983Z,-0.33612096309661865,-118.72992706298828,1.348429560661316,1.6496690511703491,-34,99,50,70,200,0.7368005514144897,-19.258312225341797,-0.21509882807731628,-24,-0.7569660544395447,-19.257312774658203,2.9515292644500732,0,-23.328872680664062,127.1264877319336,1.5396491289138794,42.21556091308594,1,5.751965522766113,111,43.18307876586914,-12.324254989624023,223.4463348388672,-96,-335
,,0,2023-06-07T10:31:30.994Z,-0.33594954013824463,,1.3495506048202515,1.6495521068572998,,97,,,,0.7388435006141663,,,-23,,,,,,,1.5399388074874878,,1,,,,,,-94,
,,0,2023-06-07T10:31:30.995Z,,-124.71868133544922,,,-34,,50,70,200,,-19.248491287231445,-0.19513632357120514,,-0.35596153140068054,-19.248340606689453,2.969482421875,0,-23.31905174255371,126.5133056640625,,42.33261489868164,,5.887029647827148,111,43.42666244506836,-11.180487632751465,223.4463348388672,,-335
,,0,2023-06-07T10:31:31.031Z,-0.33560630679130554,-130.31301879882812,1.3506665229797363,1.6494253873825073,-34,95,50,70,200,0.7411854863166809,-19.228824615478516,-0.1764884889125824,-23,-0.016918694600462914,-19.227012634277344,2.9850993156433105,0,-23.29938507080078,126.56465148925781,1.540237545967102,42.466800689697266,1,5.505801200866699,111,43.6240234375,-10.112045288085938,223.4463348388672,-92,-335
,,0,2023-06-07T10:31:31.083Z,-0.3346990942955017,-138.88958740234375,1.3517570495605469,1.649303674697876,-34,93,50,70,200,0.7436483502388,-19.17684555053711,-0.14790000021457672,-22,0.5096432566642761,-19.172119140625,2.998532772064209,0,-23.247406005859375,126.43319702148438,1.5405501127243042,42.607913970947266,1,5.982144355773926,111,43.89188766479492,-8.474045753479004,223.4463348388672,-90,-335
,,0,2023-06-07T10:31:31.087Z,-0.3346990942955017,-138.88958740234375,1.3517570495605469,1.649303674697876,-34,93,50,70,200,0.7436483502388,-19.17684555053711,-0.14790000021457672,-22,0.5096432566642761,-19.172119140625,2.998532772064209,0,-23.247406005859375,126.43319702148438,1.5405501127243042,42.607913970947266,1,5.982144355773926,111,43.89188766479492,-8.474045753479004,223.4463348388672,-90,-335
,,0,2023-06-07T10:31:31.112Z,-0.3327886760234833,-145.3784942626953,1.352892279624939,1.6492526531219482,-34,91,50,70,200,0.7449060082435608,-19.067386627197266,-0.12627026438713074,-21,1.4003750085830688,-19.05966567993164,3.0099334716796875,0,-23.13794708251953,125.70576477050781,1.5408897399902344,42.679969787597656,1,6.131824493408203,111,44.146141052246094,-7.234753131866455,223.4463348388672,-88,-335
,,0,2023-06-07T10:31:31.151Z,-0.33049511909484863,-150.69448852539062,1.3540129661560059,1.6491655111312866,-34,88,50,70,200,0.7469189763069153,-18.935976028442383,-0.10855033993721008,-21,2.154336452484131,-18.92653465270996,3.0194497108459473,0,-23.00653648376465,125.34585571289062,1.5412439107894897,42.79530715942383,0,6.286109447479248,111,44.40684509277344,-6.219476222991943,223.4463348388672,-86,-335
,,0,2023-06-07T10:31:31.182Z,-0.33049511909484863,-150.69448852539062,1.3540129661560059,1.6491655111312866,-34,88,50,70,200,0.7469189763069153,-18.935976028442383,-0.10855033993721008,-21,2.154336452484131,-18.92653465270996,3.0194497108459473,0,-23.00653648376465,125.34585571289062,1.5412439107894897,42.79530715942383,0,6.286109447479248,111,44.40684509277344,-6.219476222991943,223.4463348388672,-86,-335
,,0,2023-06-07T10:31:31.2Z,-0.3272918164730072,-156.53836059570312,1.3550480604171753,1.6490708589553833,-34,86,50,70,200,0.7494030594825745,-18.752439498901367,-0.08907067030668259,-20,3.1279590129852295,-18.739770889282227,3.027226448059082,0,-22.822999954223633,125.03797149658203,1.541608452796936,42.9376335144043,0,6.398351669311523,111,44.66951370239258,-5.1033735275268555,223.4463348388672,-84,-335
,,0,2023-06-07T10:31:31.23Z,-0.3239356279373169,-166.8616485595703,1.3560024499893188,1.6488786935806274,-34,85,50,70,200,0.7541730403900146,-18.560144424438477,-0.054659705609083176,-19,13.4130859375,-18.54867935180664,3.033416986465454,0,-21.669368743896484,124.53485107421875,1.5419752597808838,43.210933685302734,0,6.518289566040039,111,44.93743896484375,-3.131770372390747,223.4463348388672,-82,-335
,,0,2023-06-07T10:31:31.273Z,-0.3202158510684967,-177.59844970703125,1.3570022583007812,1.6486958265304565,-34,83,50,70,200,0.7592088580131531,-18.347017288208008,-0.018870418891310692,-18,10.179126739501953,-18.33264923095703,3.0381805896759033,0,-21.456241607666016,123.24085998535156,1.5423578023910522,43.49946212768555,0,5.942101001739502,110,45.14055252075195,-1.08119535446167,221.4689178466797,-80,-332
,,0,2023-06-07T10:31:31.284Z,-0.3202158510684967,-177.59844970703125,1.3570022583007812,1.6486958265304565,-34,83,50,70,200,0.7592088580131531,-18.347017288208008,-0.018870418891310692,-18,10.179126739501953,-18.33264923095703,3.0381805896759033,0,-21.456241607666016,123.24085998535156,1.5423578023910522,43.49946212768555,0,5.942101001739502,110,45.14055252075195,-1.08119535446167,221.4689178466797,-80,-332
,,0,2023-06-07T10:31:31.321Z,-0.3169632852077484,-185.01409912109375,1.3579773902893066,1.6484700441360474,-34,81,50,70,200,0.7652122974395752,-18.16065788269043,0.005848417524248362,-18,7.9710588455200195,-18.150989532470703,3.041654109954834,0,-21.26988410949707,121.9717788696289,1.5427194833755493,43.84343719482422,0,5.487002849578857,111,45.33272933959961,0.33508965373039246,223.4463348388672,-79,-335
,,0,2023-06-07T10:31:31.35Z,-0.31455594301223755,-194.45635986328125,1.3589234352111816,1.6482278108596802,-34,79,50,70,200,0.7718825340270996,-18.022727966308594,0.03732260316610336,-17,6.161940574645996,-18.015600204467773,3.0439531803131104,0,-21.131954193115234,121.21977996826172,1.543048620223999,44.22561264038086,0,5.597902774810791,111,45.563297271728516,2.138427734375,223.4463348388672,-77,-335
,,0,2023-06-07T10:31:31.38Z,-0.31455594301223755,,1.3589234352111816,1.6482278108596802,,79,,,,0.7718825340270996,,,-17,,,,,,,1.543048620223999,,0,,,,,,-77,
,,0,2023-06-07T10:31:31.381Z,,-194.45635986328125,,,-34,,50,70,200,,-18.022727966308594,0.03732260316610336,,6.161940574645996,-18.015600204467773,3.0439531803131104,0,-21.131954193115234,121.21977996826172,,44.22561264038086,,5.597902774810791,111,45.563297271728516,2.138427734375,223.4463348388672,,-335
,,0,2023-06-07T10:31:31.389Z,-0.3131135404109955,-202.91615295410156,1.3598461151123047,1.6479171514511108,-34,77,50,70,200,0.7803598046302795,-17.94008445739746,0.0655219629406929,-16,4.523600101470947,-17.936193466186523,3.045186758041382,0,-21.04930877685547,119.97347259521484,1.5433555841445923,44.71132278442383,-1,6.062916278839111,111,45.83371353149414,3.754132032394409,223.4463348388672,-75,-335
,,0,2023-06-07T10:31:31.44Z,-0.3128396272659302,-217.16629028320312,1.3607195615768433,1.6475828886032104,-34,75,50,70,200,0.7896673083305359,-17.92439079284668,0.11302237957715988,-16,2.871100902557373,-17.924440383911133,3.0454561710357666,0,-21.033615112304688,118.91693115234375,1.54362154006958,45.244606018066406,-2,5.835704803466797,111,46.05350875854492,6.475705623626709,223.4463348388672,-74,-335
,,0,2023-06-07T10:31:31.47Z,-0.31194934248924255,-220.8490753173828,1.3614766597747803,1.6472183465957642,-34,74,50,70,200,0.8002243041992188,-17.873380661010742,0.12529833614826202,-15,2.2327558994293213,-17.869365692138672,3.0448553562164307,0,-20.982606887817383,116.82504272460938,1.543890357017517,45.8494758605957,-2,5.937853813171387,111,46.29715347290039,7.179065704345703,223.4463348388672,-72,-335
,,0,2023-06-07T10:31:31.48Z,-0.31194934248924255,-220.8490753173828,1.3614766597747803,1.6472183465957642,-34,74,50,70,200,0.8002243041992188,-17.873380661010742,0.12529833614826202,-15,2.2327558994293213,-17.869365692138672,3.0448553562164307,0,-20.982606887817383,116.82504272460938,1.543890357017517,45.8494758605957,-2,5.937853813171387,111,46.29715347290039,7.179065704345703,223.4463348388672,-72,-335
,,0,2023-06-07T10:31:31.51Z,-0.3105772137641907,-223.61526489257812,1.3622112274169922,1.6469216346740723,-34,73,50,70,200,0.8094853162765503,-17.794763565063477,0.13451893627643585,-15,2.1258256435394287,-17.790128707885742,3.043473720550537,0,-20.903989791870117,116.65351867675781,1.5441488027572632,46.38009262084961,-3,6.081924915313721,111,46.549076080322266,7.707367420196533,223.4463348388672,-71,-335
,,0,2023-06-07T10:31:31.561Z,-0.31107401847839355,,1.3629729747772217,1.6465885639190674,,71,,,,0.8195919394493103,,,-14,,,,,,,1.544365644454956,,-4,,,,,,-70,
,,0,2023-06-07T10:31:31.562Z,,-233.16563415527344,,,-34,,50,70,183.82342529296875,,-17.82322883605957,0.16635353863239288,,0.9908472299575806,-17.82863426208496,3.041395664215088,0,-20.932453155517578,116.25216674804688,,46.95915985107422,,5.708320617675781,111,46.7549934387207,9.531355857849121,223.4463348388672,,-335
,,0,2023-06-07T10:31:31.585Z,-0.31107401847839355,-233.16563415527344,1.3629729747772217,1.6465885639190674,-34,71,50,70,183.82342529296875,0.8195919394493103,-17.82322883605957,0.16635353863239288,-14,0.9908472299575806,-17.82863426208496,3.041395664215088,0,-20.932453155517578,116.25216674804688,1.544365644454956,46.95915985107422,-4,5.708320617675781,111,46.7549934387207,9.531355857849121,223.4463348388672,-70,-335
